-136.77097,72.0,1.5
-107.57096,72.0,1.5
-86.79596,72.0,1.5
-57.69596,72.0,1.5
-32.67096,72.0,1.5
-7.5959597,72.0,1.5
17.37904,72.0,1.5
42.37904,72.0,1.5
67.35404,72.0,1.5
88.25404,72.0,1.5
117.42904,72.0,1.5
142.32904,72.0,1.5
167.35405,72.0,1.5
192.30406,72.0,1.5
217.42908,72.0,1.5
238.2,72.0,1.5
267.3,72.0,1.5
270.0,72.0,1.5
270.0,72.0,1.5
270.0,72.0,1.5
270.0,72.0,1.5
270.0,72.0,1.5
270.0,91.43744,1.5
273.509,107.57915,1.5
282.987,102.959656,1.5
298.43298,93.40797,1.5
319.90195,90.0,1.5
344.82693,89.86716,1.5
365.87692,87.05393,1.5
394.97696,77.30948,1.5
419.852,72.0,1.5
444.87695,72.0,1.5
469.85196,72.0,1.5
494.85196,72.0,1.5
519.87695,72.0,1.5
544.43695,72.0,1.5
560.6533,72.0,1.5
578.4041,72.0,1.5
601.8789,72.0,1.5
619.54315,72.0,1.5
627.69244,72.0,1.5
633.2793,72.0,1.5
636.5437,72.0,1.5
640.8403,72.0,1.5
646.95386,72.0,1.5
650.1889,72.0,1.5
649.1524,72.0,1.5
643.7153,72.0,1.5
640.3396,72.0,1.5
638.54913,72.0,1.5
638.0084,75.15,1.5
638.0084,102.18495,1.5
638.0084,124.27816,1.5
638.0084,141.34906,1.5
636.34045,160.54735,1.5
627.0765,189.70628,1.5
612.5814,209.28955,1.5
594.982,223.86421,1.5
584.73895,233.42691,1.5
579.23425,238.03273,1.5
576.35925,237.61107,1.5
572.9272,232.1917,1.5
564.0024,221.78001,1.5
557.15155,206.34071,1.5
553.52185,185.94539,1.5
550.3972,162.0,1.5
541.93097,162.0,1.5
539.015,162.0,1.5
530.9341,181.00664,1.5
517.3531,205.73488,1.5
497.9531,225.23521,1.5
473.45212,239.82304,1.5
448.47714,249.40062,1.5
423.45215,253.9955,1.5
402.67712,254.00543,1.5
373.45212,248.17027,1.5
348.55212,237.79756,1.5
323.52713,222.38751,1.5
300.8191,201.94415,1.5
287.9006,176.36237,1.5
279.4946,162.0,1.5
265.89664,162.0,1.5
246.93277,162.0,1.5
233.5178,162.0,1.5
221.96486,162.0,1.5
208.10416,162.0,1.5
195.39665,162.0,1.5
190.62122,162.0,1.5
187.01727,162.0,1.5
185.4616,162.0,1.5
185.12846,162.0,1.5
185.12846,162.0,1.5
184.96246,162.0,1.5
180.44145,162.0,1.5
174.18317,162.0,1.5
170.86214,162.0,1.5
169.09187,162.0,1.5
168.55083,162.0,1.5
168.55083,162.0,1.5
168.55083,162.0,1.5
168.55083,162.0,1.5
168.55083,162.0,1.5
168.55083,162.0,1.5
168.55083,162.0,1.5
167.53682,176.72156,1.5
162.57481,198.19135,1.5
148.58582,222.46503,1.5
130.1528,237.81827,1.5
106.1568,255.13794,1.5
81.131805,281.4163,1.5
56.106804,302.68787,1.5
31.131805,318.91742,1.5
6.106805,330.17896,1.5
-18.968195,336.43726,1.5
-43.868195,337.67722,1.5
-68.84319,333.9266,1.5
-93.94319,325.13794,1.5
-118.455696,311.42624,1.5
-134.34962,292.69284,1.5
-143.06004,268.8978,1.5
-154.6209,240.22246,1.5
-172.17656,210.25247,1.5
-195.38182,180.34248,1.5
